site,height,sasdate,latitude,longitude,hour,episode,weekdep,hourinches,siteName,datetime
IN21,300,31JUL09,35.908,-90.777,-48,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.757,-85.653,-1,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.684,-85.887,-2,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.632,-86.105,-3,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.59,-86.307,-4,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.544,-86.493,-5,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.492,-86.668,-6,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.437,-86.839,-7,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.372,-87.007,-8,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.282,-87.181,-9,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.163,-87.364,-10,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,38.018,-87.548,-11,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,37.854,-87.724,-12,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,37.67,-87.894,-13,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,37.476,-88.065,-14,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,37.286,-88.255,-15,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,37.106,-88.47,-16,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,36.932,-88.691,-17,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,36.759,-88.906,-18,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,36.588,-89.115,-19,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,36.429,-89.319,-20,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,36.296,-89.531,-21,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,36.187,-89.757,-22,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,36.089,-89.984,-23,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,35.985,-90.204,-24,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,35.873,-90.42,-25,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,35.747,-90.622,-26,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,35.599,-90.793,-27,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,35.43,-90.931,-28,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,35.248,-91.039,-29,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,35.07,-91.119,-30,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.906,-91.169,-31,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.766,-91.21,-32,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.66,-91.278,-33,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.588,-91.39,-34,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.528,-91.517,-35,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.455,-91.619,-36,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.359,-91.698,-37,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.254,-91.783,-38,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.166,-91.893,-39,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.097,-92.019,-40,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,34.019,-92.181,-41,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,33.901,-92.408,-42,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,33.734,-92.716,-43,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,33.537,-93.054,-44,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,33.34,-93.349,-45,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,33.133,-93.597,-46,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,32.909,-93.803,-47,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,500,31JUL09,32.671,-93.977,-48,July-Aug 2009,1640,0.22,Clifty Falls State Park,31JUL09:03:00
IN21,100,31JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.821,-85.495,-1,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.806,-85.581,-2,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.771,-85.66,-3,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.735,-85.739,-4,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.7,-85.823,-5,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.666,-85.911,-6,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.634,-85.998,-7,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.599,-86.08,-8,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.555,-86.169,-9,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.498,-86.277,-10,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.427,-86.407,-11,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.342,-86.54,-12,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.246,-86.661,-13,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.139,-86.773,-14,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,38.029,-86.88,-15,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.92,-86.979,-16,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.809,-87.068,-17,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.7,-87.149,-18,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.601,-87.219,-19,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.515,-87.279,-20,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.447,-87.333,-21,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.406,-87.382,-22,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.392,-87.428,-23,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.389,-87.467,-24,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.374,-87.499,-25,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.348,-87.526,-26,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.313,-87.549,-27,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.279,-87.572,-28,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.244,-87.593,-29,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.211,-87.626,-30,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.181,-87.683,-31,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.154,-87.763,-32,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.133,-87.862,-33,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.12,-87.978,-34,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.114,-88.108,-35,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.109,-88.24,-36,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.097,-88.357,-37,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.08,-88.46,-38,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.059,-88.558,-39,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.036,-88.666,-40,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,37.009,-88.79,-41,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,36.986,-88.916,-42,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,36.972,-89.024,-43,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,36.963,-89.107,-44,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,36.958,-89.179,-45,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,36.958,-89.257,-46,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,36.964,-89.344,-47,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,31JUL09,36.967,-89.424,-48,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.858,-85.582,-1,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.868,-85.74,-2,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.852,-85.889,-3,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.839,-86.032,-4,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.825,-86.169,-5,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.81,-86.298,-6,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.799,-86.419,-7,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.794,-86.536,-8,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.784,-86.656,-9,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.749,-86.792,-10,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.685,-86.948,-11,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.598,-87.11,-12,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.499,-87.256,-13,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.386,-87.384,-14,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.27,-87.501,-15,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.161,-87.609,-16,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,38.054,-87.709,-17,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.945,-87.805,-18,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.828,-87.897,-19,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.703,-87.987,-20,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.589,-88.07,-21,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.508,-88.135,-22,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.459,-88.18,-23,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.432,-88.213,-24,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.416,-88.244,-25,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.41,-88.271,-26,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.404,-88.293,-27,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.388,-88.313,-28,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.363,-88.33,-29,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.334,-88.359,-30,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.31,-88.411,-31,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.29,-88.485,-32,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.277,-88.572,-33,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.271,-88.667,-34,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.275,-88.769,-35,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.284,-88.869,-36,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.296,-88.958,-37,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.314,-89.039,-38,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.334,-89.121,-39,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.352,-89.217,-40,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.37,-89.324,-41,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.393,-89.428,-42,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.428,-89.514,-43,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.472,-89.586,-44,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.523,-89.658,-45,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.577,-89.739,-46,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.631,-89.829,-47,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,300,31JUL09,37.676,-89.921,-48,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.866,-85.632,-1,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.87,-85.831,-2,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.843,-86.012,-3,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.825,-86.175,-4,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.804,-86.321,-5,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.778,-86.46,-6,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.756,-86.6,-7,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.743,-86.745,-8,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.725,-86.894,-9,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.68,-87.052,-10,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.6,-87.228,-11,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.495,-87.406,-12,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.377,-87.565,-13,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.248,-87.707,-14,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,38.113,-87.842,-15,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,37.983,-87.969,-16,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,37.86,-88.091,-17,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,37.728,-88.219,-18,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,37.57,-88.362,-19,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,37.392,-88.527,-20,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,37.225,-88.695,-21,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,37.098,-88.844,-22,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,37.006,-88.98,-23,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.94,-89.119,-24,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.89,-89.27,-25,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.853,-89.433,-26,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.807,-89.596,-27,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.734,-89.753,-28,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.635,-89.903,-29,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.512,-90.049,-30,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.368,-90.191,-31,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.199,-90.323,-32,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,36.029,-90.431,-33,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.888,-90.504,-34,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.778,-90.548,-35,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.691,-90.57,-36,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.619,-90.578,-37,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.56,-90.576,-38,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.512,-90.574,-39,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.475,-90.583,-40,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.449,-90.601,-41,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.437,-90.636,-42,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.442,-90.695,-43,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.464,-90.776,-44,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.493,-90.878,-45,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.517,-91.006,-46,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.535,-91.157,-47,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,500,31JUL09,35.54,-91.321,-48,July-Aug 2009,1640,0.24,Clifty Falls State Park,31JUL09:04:00
IN21,100,04AUG09,38.8,-85.4,0,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,38.658,-85.402,-1,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,38.484,-85.428,-2,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,38.308,-85.488,-3,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,38.128,-85.579,-4,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,37.952,-85.687,-5,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,37.785,-85.794,-6,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,37.629,-85.892,-7,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,37.476,-85.969,-8,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,37.318,-86.027,-9,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,37.158,-86.07,-10,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,37.011,-86.096,-11,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.88,-86.105,-12,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.765,-86.095,-13,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.661,-86.074,-14,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.566,-86.054,-15,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.48,-86.035,-16,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.405,-86.031,-17,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.342,-86.053,-18,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.291,-86.1,-19,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.253,-86.164,-20,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.23,-86.241,-21,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.223,-86.332,-22,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.223,-86.415,-23,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.222,-86.467,-24,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.219,-86.492,-25,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.206,-86.494,-26,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.172,-86.479,-27,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.113,-86.447,-28,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.051,-86.4,-29,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
IN21,100,04AUG09,36.006,-86.338,-30,July-Aug 2009,1640,0.11,Clifty Falls State Park,04AUG09:12:00
